equipment_unit_id,site_id,equipment_category,serial_number,installed_date
EQ-01294,ST-0191,storage_tank,SN-STO-51004,2018-03-27
EQ-01295,ST-0191,furnace,SN-FUR-62102,2006-08-03
EQ-01296,ST-0191,conveyor_system,SN-CON-79854,2005-09-18
EQ-01297,ST-0191,compressor,SN-COM-53290,2009-12-21
EQ-01298,ST-0191,switchgear,SN-SWI-56637,2013-10-18
EQ-01299,ST-0191,storage_tank,SN-STO-33350,2009-02-20
EQ-01300,ST-0192,switchgear,SN-SWI-86256,2005-09-14
EQ-01301,ST-0192,industrial_pump,SN-IND-46821,2009-09-11
EQ-01302,ST-0193,furnace,SN-FUR-89995,2012-09-20
EQ-01303,ST-0193,control_panel,SN-CON-29379,2012-03-26
EQ-01304,ST-0194,compressor,SN-COM-37848,2009-01-03
EQ-01305,ST-0194,conveyor_system,SN-CON-66742,2013-11-26
EQ-01306,ST-0194,switchgear,SN-SWI-34705,2017-08-25
EQ-01307,ST-0194,industrial_pump,SN-IND-17626,2012-06-20
EQ-01308,ST-0194,control_panel,SN-CON-22440,2005-09-20
EQ-01309,ST-0195,switchgear,SN-SWI-93475,2008-04-26
EQ-01310,ST-0195,furnace,SN-FUR-58997,2005-02-22
EQ-01311,ST-0195,chiller,SN-CHI-35376,2007-06-09
EQ-01312,ST-0195,furnace,SN-FUR-82565,2018-08-25
EQ-01313,ST-0196,furnace,SN-FUR-26297,2008-02-02
EQ-01314,ST-0196,storage_tank,SN-STO-24439,2017-05-12
EQ-01315,ST-0196,hvac_unit,SN-HVA-90886,2010-02-26
EQ-01316,ST-0196,hvac_unit,SN-HVA-12139,2010-09-26
EQ-01317,ST-0196,furnace,SN-FUR-50660,2016-02-05
EQ-01318,ST-0196,industrial_pump,SN-IND-50531,2007-02-13
EQ-01319,ST-0196,industrial_pump,SN-IND-30512,2006-05-02
EQ-01320,ST-0197,switchgear,SN-SWI-21487,2018-06-18
EQ-01321,ST-0197,storage_tank,SN-STO-60175,2010-06-23
EQ-01322,ST-0197,switchgear,SN-SWI-85502,2012-10-08
EQ-01323,ST-0197,industrial_pump,SN-IND-70026,2005-09-23
EQ-01324,ST-0198,industrial_pump,SN-IND-29980,2018-06-15
EQ-01325,ST-0198,hvac_unit,SN-HVA-27978,2005-09-04
EQ-01326,ST-0198,compressor,SN-COM-28607,2015-05-19
EQ-01327,ST-0198,industrial_pump,SN-IND-89733,2005-04-25
EQ-01328,ST-0198,conveyor_system,SN-CON-60361,2016-01-01
EQ-01329,ST-0198,furnace,SN-FUR-97171,2011-07-05
EQ-01330,ST-0198,hvac_unit,SN-HVA-62051,2010-11-11
EQ-01331,ST-0198,boiler,SN-BOI-62167,2010-12-21
EQ-01332,ST-0198,furnace,SN-FUR-12385,2009-08-17
EQ-01333,ST-0198,hvac_unit,SN-HVA-66580,2018-10-02
EQ-01334,ST-0198,chiller,SN-CHI-77447,2012-12-18
EQ-01335,ST-0198,switchgear,SN-SWI-48488,2010-04-26
EQ-01336,ST-0199,compressor,SN-COM-50950,2015-12-13
EQ-01337,ST-0199,storage_tank,SN-STO-42807,2015-01-11
EQ-01338,ST-0199,control_panel,SN-CON-23352,2010-05-20
EQ-01339,ST-0199,furnace,SN-FUR-53602,2011-07-14
EQ-01340,ST-0199,compressor,SN-COM-16528,2005-05-03
EQ-01341,ST-0199,switchgear,SN-SWI-44055,2007-03-20
EQ-01342,ST-0200,hvac_unit,SN-HVA-52744,2010-04-05
EQ-01343,ST-0200,switchgear,SN-SWI-71815,2015-09-01
EQ-01344,ST-0200,storage_tank,SN-STO-79414,2009-02-14
EQ-01345,ST-0200,chiller,SN-CHI-32035,2006-05-02
EQ-01346,ST-0200,control_panel,SN-CON-45933,2008-12-04
EQ-01347,ST-0200,chiller,SN-CHI-22302,2014-06-07
EQ-01348,ST-0200,industrial_pump,SN-IND-13353,2006-12-18
EQ-01349,ST-0200,furnace,SN-FUR-90937,2016-11-21
EQ-01350,ST-0200,storage_tank,SN-STO-78002,2014-11-10
EQ-01351,ST-0200,hvac_unit,SN-HVA-26789,2005-06-24
EQ-01352,ST-0201,hvac_unit,SN-HVA-48281,2011-04-11
EQ-01353,ST-0201,compressor,SN-COM-86065,2014-09-01
EQ-01354,ST-0201,boiler,SN-BOI-85163,2010-04-25
EQ-01355,ST-0201,chiller,SN-CHI-81899,2017-12-16
EQ-01356,ST-0202,storage_tank,SN-STO-68939,2017-03-03
EQ-01357,ST-0202,furnace,SN-FUR-67629,2008-07-07
EQ-01358,ST-0202,furnace,SN-FUR-81035,2017-11-23
EQ-01359,ST-0202,switchgear,SN-SWI-25429,2016-02-11
EQ-01360,ST-0202,boiler,SN-BOI-73760,2012-01-09
EQ-01361,ST-0202,switchgear,SN-SWI-69095,2012-05-12
EQ-01362,ST-0202,switchgear,SN-SWI-56791,2009-04-28
EQ-01363,ST-0202,industrial_pump,SN-IND-83506,2011-04-07
EQ-01364,ST-0202,switchgear,SN-SWI-27766,2010-02-01
EQ-01365,ST-0202,conveyor_system,SN-CON-35195,2012-07-20
EQ-01366,ST-0202,control_panel,SN-CON-51660,2008-03-25
EQ-01367,ST-0203,storage_tank,SN-STO-48221,2017-08-20
EQ-01368,ST-0203,conveyor_system,SN-CON-83682,2008-07-11
EQ-01369,ST-0203,switchgear,SN-SWI-69148,2012-02-05
EQ-01370,ST-0204,furnace,SN-FUR-78473,2014-10-06
EQ-01371,ST-0204,furnace,SN-FUR-33089,2014-06-06
EQ-01372,ST-0204,hvac_unit,SN-HVA-95242,2018-12-16
EQ-01373,ST-0204,hvac_unit,SN-HVA-72331,2008-10-16
EQ-01374,ST-0204,chiller,SN-CHI-47682,2017-10-27
EQ-01375,ST-0204,industrial_pump,SN-IND-19691,2008-01-12
EQ-01376,ST-0204,furnace,SN-FUR-44597,2008-06-21
EQ-01377,ST-0204,storage_tank,SN-STO-13105,2008-01-21
EQ-01378,ST-0205,furnace,SN-FUR-43897,2013-08-06
EQ-01379,ST-0205,storage_tank,SN-STO-43652,2011-04-04
EQ-01380,ST-0205,storage_tank,SN-STO-61652,2008-06-20
EQ-01381,ST-0205,industrial_pump,SN-IND-34412,2007-10-17
EQ-01382,ST-0205,control_panel,SN-CON-19684,2011-07-24
EQ-01383,ST-0205,industrial_pump,SN-IND-29305,2007-04-01
EQ-01384,ST-0205,boiler,SN-BOI-97811,2011-09-11
EQ-01385,ST-0205,conveyor_system,SN-CON-40707,2017-06-07
EQ-01386,ST-0205,boiler,SN-BOI-11752,2006-05-27
EQ-01387,ST-0205,storage_tank,SN-STO-72975,2017-01-10
EQ-01388,ST-0205,conveyor_system,SN-CON-68529,2011-09-28
EQ-01389,ST-0206,industrial_pump,SN-IND-83250,2007-09-11
EQ-01390,ST-0206,furnace,SN-FUR-66171,2006-04-19
EQ-01391,ST-0206,switchgear,SN-SWI-44689,2017-09-04
EQ-01392,ST-0206,chiller,SN-CHI-12910,2012-09-07
EQ-01393,ST-0206,boiler,SN-BOI-88420,2009-03-02
EQ-01394,ST-0206,industrial_pump,SN-IND-84297,2011-11-08
EQ-01395,ST-0206,storage_tank,SN-STO-67097,2015-04-01
EQ-01396,ST-0206,boiler,SN-BOI-85815,2014-11-23
EQ-01397,ST-0207,industrial_pump,SN-IND-20277,2007-03-09
EQ-01398,ST-0207,boiler,SN-BOI-52352,2011-06-15
EQ-01399,ST-0207,industrial_pump,SN-IND-90399,2006-09-01
EQ-01400,ST-0207,hvac_unit,SN-HVA-35857,2007-12-18
EQ-01401,ST-0207,chiller,SN-CHI-77456,2005-04-15
EQ-01402,ST-0207,boiler,SN-BOI-20444,2017-08-06
EQ-01403,ST-0207,furnace,SN-FUR-99231,2009-01-27
EQ-01404,ST-0207,hvac_unit,SN-HVA-28813,2005-06-06
EQ-01405,ST-0207,conveyor_system,SN-CON-36233,2006-07-25
EQ-01406,ST-0207,boiler,SN-BOI-89334,2017-08-26
EQ-01407,ST-0207,conveyor_system,SN-CON-52622,2018-08-11
EQ-01408,ST-0207,chiller,SN-CHI-94392,2009-04-12
EQ-01409,ST-0208,switchgear,SN-SWI-39061,2005-07-02
EQ-01410,ST-0208,furnace,SN-FUR-34476,2011-03-03
EQ-01411,ST-0208,furnace,SN-FUR-65636,2013-01-23
EQ-01412,ST-0208,boiler,SN-BOI-81613,2006-03-07
EQ-01413,ST-0208,conveyor_system,SN-CON-14344,2010-12-14
EQ-01414,ST-0208,conveyor_system,SN-CON-54370,2006-08-16
EQ-01415,ST-0208,boiler,SN-BOI-72964,2015-12-17
EQ-01416,ST-0208,control_panel,SN-CON-79836,2006-06-25
EQ-01417,ST-0208,industrial_pump,SN-IND-57797,2018-03-07
EQ-01418,ST-0208,compressor,SN-COM-50748,2015-04-23
EQ-01419,ST-0209,switchgear,SN-SWI-31187,2011-01-21
EQ-01420,ST-0209,boiler,SN-BOI-12480,2014-06-19
EQ-01421,ST-0209,control_panel,SN-CON-25400,2006-11-27
EQ-01422,ST-0209,furnace,SN-FUR-87164,2015-07-03
EQ-01423,ST-0209,conveyor_system,SN-CON-81279,2009-01-19
EQ-01424,ST-0210,control_panel,SN-CON-84348,2010-02-03
EQ-01425,ST-0210,conveyor_system,SN-CON-80900,2008-06-25
EQ-01426,ST-0210,boiler,SN-BOI-83368,2012-04-06
EQ-01427,ST-0210,conveyor_system,SN-CON-61414,2018-02-18
EQ-01428,ST-0210,control_panel,SN-CON-30222,2009-04-13
EQ-01429,ST-0210,control_panel,SN-CON-97988,2013-07-16
EQ-01430,ST-0210,compressor,SN-COM-56906,2014-11-22
EQ-01431,ST-0210,compressor,SN-COM-26706,2015-02-18
EQ-01432,ST-0211,conveyor_system,SN-CON-21494,2011-02-09
EQ-01433,ST-0211,storage_tank,SN-STO-21452,2015-07-05
EQ-01434,ST-0211,compressor,SN-COM-83316,2014-01-23
EQ-01435,ST-0211,furnace,SN-FUR-42918,2006-04-24
EQ-01436,ST-0211,industrial_pump,SN-IND-11053,2015-05-12
EQ-01437,ST-0211,boiler,SN-BOI-67132,2005-04-21
EQ-01438,ST-0211,control_panel,SN-CON-64014,2017-08-27
EQ-01439,ST-0211,control_panel,SN-CON-25398,2017-09-28
EQ-01440,ST-0211,compressor,SN-COM-85157,2012-05-06
EQ-01441,ST-0211,furnace,SN-FUR-79590,2005-07-21
EQ-01442,ST-0211,conveyor_system,SN-CON-14088,2007-11-23
EQ-01443,ST-0211,hvac_unit,SN-HVA-55820,2006-10-25
EQ-01444,ST-0212,chiller,SN-CHI-19991,2010-07-11
EQ-01445,ST-0212,storage_tank,SN-STO-16316,2017-01-27
EQ-01446,ST-0213,switchgear,SN-SWI-63900,2015-03-17
EQ-01447,ST-0213,compressor,SN-COM-26994,2006-12-12
EQ-01448,ST-0213,switchgear,SN-SWI-36671,2013-02-21
EQ-01449,ST-0213,switchgear,SN-SWI-26540,2012-08-06
EQ-01450,ST-0213,conveyor_system,SN-CON-64855,2018-12-04
EQ-01451,ST-0214,conveyor_system,SN-CON-94996,2015-02-24
EQ-01452,ST-0214,boiler,SN-BOI-99768,2017-03-28
EQ-01453,ST-0214,control_panel,SN-CON-57028,2009-05-12
EQ-01454,ST-0214,storage_tank,SN-STO-43914,2008-07-02
EQ-01455,ST-0214,industrial_pump,SN-IND-99898,2018-09-27
EQ-01456,ST-0214,chiller,SN-CHI-32459,2017-10-12
EQ-01457,ST-0215,industrial_pump,SN-IND-62051,2015-04-06
EQ-01458,ST-0215,switchgear,SN-SWI-66200,2005-04-19
EQ-01459,ST-0215,conveyor_system,SN-CON-96067,2014-08-28
EQ-01460,ST-0215,boiler,SN-BOI-13387,2007-08-10
EQ-01461,ST-0215,conveyor_system,SN-CON-63184,2012-10-04
EQ-01462,ST-0215,control_panel,SN-CON-83954,2005-10-07
EQ-01463,ST-0215,storage_tank,SN-STO-77827,2005-10-14
EQ-01464,ST-0215,switchgear,SN-SWI-62107,2018-07-17
EQ-01465,ST-0215,furnace,SN-FUR-20729,2007-07-06
EQ-01466,ST-0215,storage_tank,SN-STO-61335,2011-04-09
EQ-01467,ST-0216,storage_tank,SN-STO-91370,2011-06-24
EQ-01468,ST-0216,compressor,SN-COM-65538,2009-06-12
EQ-01469,ST-0216,control_panel,SN-CON-61285,2017-05-06
EQ-01470,ST-0216,boiler,SN-BOI-92147,2009-09-20
EQ-01471,ST-0217,control_panel,SN-CON-82364,2013-06-16
EQ-01472,ST-0217,control_panel,SN-CON-96238,2012-04-06
EQ-01473,ST-0217,chiller,SN-CHI-77607,2007-12-07
EQ-01474,ST-0217,compressor,SN-COM-35190,2014-12-15
EQ-01475,ST-0218,switchgear,SN-SWI-15762,2018-04-02
EQ-01476,ST-0218,switchgear,SN-SWI-32809,2009-11-08
EQ-01477,ST-0218,industrial_pump,SN-IND-80846,2016-03-03
EQ-01478,ST-0218,storage_tank,SN-STO-38634,2011-02-03
EQ-01479,ST-0218,switchgear,SN-SWI-19658,2014-07-22
EQ-01480,ST-0218,switchgear,SN-SWI-77190,2006-12-16
EQ-01481,ST-0218,furnace,SN-FUR-23084,2011-06-01
EQ-01482,ST-0218,compressor,SN-COM-86089,2012-09-10
EQ-01483,ST-0218,industrial_pump,SN-IND-18502,2006-04-01
EQ-01484,ST-0218,furnace,SN-FUR-21880,2013-04-07
EQ-01485,ST-0219,storage_tank,SN-STO-78139,2015-03-12
EQ-01486,ST-0219,furnace,SN-FUR-37722,2014-11-27
EQ-01487,ST-0219,storage_tank,SN-STO-14732,2005-09-11
EQ-01488,ST-0220,switchgear,SN-SWI-50951,2010-04-16
EQ-01489,ST-0220,hvac_unit,SN-HVA-46839,2015-12-09
EQ-01490,ST-0220,compressor,SN-COM-80850,2012-07-06
EQ-01491,ST-0220,conveyor_system,SN-CON-13103,2013-12-27
EQ-01492,ST-0220,chiller,SN-CHI-93595,2017-11-23
EQ-01493,ST-0220,storage_tank,SN-STO-81428,2006-11-13
EQ-01494,ST-0220,switchgear,SN-SWI-56301,2007-05-15
EQ-01495,ST-0220,switchgear,SN-SWI-98717,2007-02-25
EQ-01496,ST-0220,control_panel,SN-CON-38096,2015-10-21
EQ-01497,ST-0221,switchgear,SN-SWI-51879,2006-04-16
EQ-01498,ST-0221,compressor,SN-COM-70987,2007-05-03
EQ-01499,ST-0221,storage_tank,SN-STO-35062,2009-12-09
EQ-01500,ST-0221,chiller,SN-CHI-45603,2017-07-23
EQ-01501,ST-0222,chiller,SN-CHI-25707,2005-04-01
EQ-01502,ST-0222,hvac_unit,SN-HVA-66353,2011-10-05
EQ-01503,ST-0222,industrial_pump,SN-IND-68230,2007-07-16
EQ-01504,ST-0222,industrial_pump,SN-IND-40612,2009-03-26
EQ-01505,ST-0222,chiller,SN-CHI-40576,2016-02-25
EQ-01506,ST-0222,control_panel,SN-CON-93894,2007-08-12
EQ-01507,ST-0222,hvac_unit,SN-HVA-30366,2015-05-07
EQ-01508,ST-0223,hvac_unit,SN-HVA-37446,2016-09-14
EQ-01509,ST-0223,furnace,SN-FUR-34546,2013-01-19
EQ-01510,ST-0223,control_panel,SN-CON-26596,2018-01-26
EQ-01511,ST-0223,compressor,SN-COM-86651,2015-03-15
EQ-01512,ST-0223,conveyor_system,SN-CON-32550,2011-05-21
EQ-01513,ST-0223,storage_tank,SN-STO-78400,2012-12-14
EQ-01514,ST-0224,control_panel,SN-CON-95591,2016-08-08
EQ-01515,ST-0224,industrial_pump,SN-IND-72998,2011-07-09
EQ-01516,ST-0224,storage_tank,SN-STO-45932,2017-07-13
EQ-01517,ST-0224,switchgear,SN-SWI-31774,2005-08-22
EQ-01518,ST-0224,compressor,SN-COM-25871,2012-06-15
EQ-01519,ST-0224,conveyor_system,SN-CON-42866,2009-02-21
EQ-01520,ST-0224,switchgear,SN-SWI-55612,2015-03-28
EQ-01521,ST-0224,chiller,SN-CHI-59668,2007-12-24
EQ-01522,ST-0224,control_panel,SN-CON-94842,2012-10-25
EQ-01523,ST-0224,hvac_unit,SN-HVA-67746,2014-10-08
EQ-01524,ST-0224,furnace,SN-FUR-95896,2010-05-24
EQ-01525,ST-0224,chiller,SN-CHI-31103,2014-05-04
EQ-01526,ST-0225,chiller,SN-CHI-72772,2008-07-02
EQ-01527,ST-0225,industrial_pump,SN-IND-36993,2013-10-21
EQ-01528,ST-0225,control_panel,SN-CON-37902,2008-12-02
EQ-01529,ST-0225,compressor,SN-COM-55468,2009-08-19
EQ-01530,ST-0225,storage_tank,SN-STO-25930,2009-02-05
EQ-01531,ST-0225,storage_tank,SN-STO-61903,2013-11-10
EQ-01532,ST-0225,compressor,SN-COM-63532,2009-12-09
EQ-01533,ST-0225,control_panel,SN-CON-60030,2011-06-06
EQ-01534,ST-0225,control_panel,SN-CON-36639,2011-08-15
EQ-01535,ST-0225,control_panel,SN-CON-90827,2017-06-14
EQ-01536,ST-0225,compressor,SN-COM-31300,2005-03-18
EQ-01537,ST-0226,switchgear,SN-SWI-84442,2010-08-17
EQ-01538,ST-0226,chiller,SN-CHI-13790,2014-04-10
EQ-01539,ST-0226,compressor,SN-COM-78758,2012-01-23
EQ-01540,ST-0226,compressor,SN-COM-94493,2018-07-20
EQ-01541,ST-0226,compressor,SN-COM-18285,2007-11-06
EQ-01542,ST-0226,hvac_unit,SN-HVA-42389,2015-06-28
EQ-01543,ST-0226,furnace,SN-FUR-62044,2007-07-18
EQ-01544,ST-0226,conveyor_system,SN-CON-46021,2011-10-12
EQ-01545,ST-0226,switchgear,SN-SWI-52329,2011-12-09
EQ-01546,ST-0227,control_panel,SN-CON-40817,2017-12-03
EQ-01547,ST-0227,conveyor_system,SN-CON-60078,2017-12-20
EQ-01548,ST-0227,boiler,SN-BOI-60817,2013-09-13
EQ-01549,ST-0227,hvac_unit,SN-HVA-30549,2012-09-17
EQ-01550,ST-0227,switchgear,SN-SWI-16178,2011-11-26
EQ-01551,ST-0227,chiller,SN-CHI-22377,2007-07-04
EQ-01552,ST-0227,storage_tank,SN-STO-28225,2016-01-19
EQ-01553,ST-0227,compressor,SN-COM-46016,2018-11-05
EQ-01554,ST-0227,chiller,SN-CHI-39168,2016-12-21
EQ-01555,ST-0228,storage_tank,SN-STO-94617,2007-10-02
EQ-01556,ST-0228,furnace,SN-FUR-65066,2018-06-07
EQ-01557,ST-0228,conveyor_system,SN-CON-15473,2007-12-11
EQ-01558,ST-0228,control_panel,SN-CON-56197,2008-11-21
EQ-01559,ST-0228,conveyor_system,SN-CON-67335,2007-05-22
EQ-01560,ST-0228,hvac_unit,SN-HVA-27212,2005-04-14
EQ-01561,ST-0228,hvac_unit,SN-HVA-21204,2005-07-04
EQ-01562,ST-0229,boiler,SN-BOI-51130,2015-04-20
EQ-01563,ST-0229,hvac_unit,SN-HVA-56814,2014-03-11
EQ-01564,ST-0229,conveyor_system,SN-CON-32430,2009-11-17
EQ-01565,ST-0229,furnace,SN-FUR-72064,2008-03-27
EQ-01566,ST-0229,furnace,SN-FUR-58423,2011-07-15
EQ-01567,ST-0229,chiller,SN-CHI-68083,2010-09-07
EQ-01568,ST-0229,switchgear,SN-SWI-76307,2005-03-09
EQ-01569,ST-0229,industrial_pump,SN-IND-65292,2012-05-16
EQ-01570,ST-0229,furnace,SN-FUR-11635,2008-10-13
EQ-01571,ST-0229,control_panel,SN-CON-24635,2006-01-26
EQ-01572,ST-0229,furnace,SN-FUR-93494,2012-07-16
EQ-01573,ST-0229,compressor,SN-COM-29683,2007-07-01
EQ-01574,ST-0230,compressor,SN-COM-50038,2017-03-14
EQ-01575,ST-0230,industrial_pump,SN-IND-14723,2006-09-03
EQ-01576,ST-0230,industrial_pump,SN-IND-13245,2016-06-26
EQ-01577,ST-0230,boiler,SN-BOI-84039,2009-12-21
EQ-01578,ST-0230,storage_tank,SN-STO-79381,2016-12-21
EQ-01579,ST-0230,industrial_pump,SN-IND-58719,2018-11-01
EQ-01580,ST-0230,chiller,SN-CHI-47028,2005-11-25
EQ-01581,ST-0230,hvac_unit,SN-HVA-21198,2006-12-05
EQ-01582,ST-0230,furnace,SN-FUR-26906,2016-10-03
EQ-01583,ST-0230,chiller,SN-CHI-25552,2008-11-02
EQ-01584,ST-0230,boiler,SN-BOI-71769,2018-03-13
EQ-01585,ST-0231,conveyor_system,SN-CON-88407,2013-07-09
EQ-01586,ST-0231,compressor,SN-COM-15656,2007-07-04
EQ-01587,ST-0231,chiller,SN-CHI-21721,2007-01-16
EQ-01588,ST-0232,boiler,SN-BOI-14427,2018-08-20
EQ-01589,ST-0232,storage_tank,SN-STO-81807,2017-03-18
EQ-01590,ST-0232,compressor,SN-COM-49389,2010-09-20
EQ-01591,ST-0232,conveyor_system,SN-CON-36511,2007-03-06
EQ-01592,ST-0232,boiler,SN-BOI-70506,2010-01-01
EQ-01593,ST-0232,chiller,SN-CHI-25050,2005-09-04
EQ-01594,ST-0232,storage_tank,SN-STO-11944,2008-11-27
EQ-01595,ST-0232,switchgear,SN-SWI-87708,2005-02-08
EQ-01596,ST-0232,compressor,SN-COM-50173,2010-06-13
EQ-01597,ST-0232,conveyor_system,SN-CON-40577,2011-10-13
EQ-01598,ST-0232,compressor,SN-COM-47708,2011-04-06
EQ-01599,ST-0232,industrial_pump,SN-IND-52174,2016-07-10
EQ-01600,ST-0233,switchgear,SN-SWI-52925,2009-08-03
EQ-01601,ST-0233,hvac_unit,SN-HVA-10162,2013-01-13
EQ-01602,ST-0233,chiller,SN-CHI-32876,2016-12-04
EQ-01603,ST-0234,hvac_unit,SN-HVA-67318,2007-01-21
EQ-01604,ST-0234,industrial_pump,SN-IND-79183,2014-12-15
EQ-01605,ST-0234,conveyor_system,SN-CON-51990,2010-05-18
EQ-01606,ST-0234,furnace,SN-FUR-92300,2009-10-03
EQ-01607,ST-0234,industrial_pump,SN-IND-20637,2016-01-20
EQ-01608,ST-0234,storage_tank,SN-STO-79702,2015-12-17
EQ-01609,ST-0234,furnace,SN-FUR-51798,2014-06-10
EQ-01610,ST-0234,chiller,SN-CHI-80765,2011-01-12
EQ-01611,ST-0234,control_panel,SN-CON-11899,2012-01-04
EQ-01612,ST-0234,industrial_pump,SN-IND-70607,2006-09-16
EQ-01613,ST-0234,compressor,SN-COM-54723,2011-05-20
EQ-01614,ST-0235,hvac_unit,SN-HVA-95543,2005-11-11
EQ-01615,ST-0235,storage_tank,SN-STO-64606,2017-01-24
EQ-01616,ST-0235,furnace,SN-FUR-12906,2016-05-09
EQ-01617,ST-0235,control_panel,SN-CON-15018,2005-06-24
EQ-01618,ST-0235,conveyor_system,SN-CON-68637,2014-12-11
EQ-01619,ST-0235,storage_tank,SN-STO-20653,2008-09-04
EQ-01620,ST-0235,storage_tank,SN-STO-12610,2014-08-04
EQ-01621,ST-0235,hvac_unit,SN-HVA-70745,2005-10-17
EQ-01622,ST-0235,industrial_pump,SN-IND-90187,2013-10-23
EQ-01623,ST-0236,compressor,SN-COM-74436,2006-06-26
EQ-01624,ST-0236,compressor,SN-COM-97149,2005-03-16
EQ-01625,ST-0236,chiller,SN-CHI-98275,2007-09-28
EQ-01626,ST-0236,boiler,SN-BOI-33162,2017-04-23
EQ-01627,ST-0236,boiler,SN-BOI-36010,2011-08-01
EQ-01628,ST-0236,control_panel,SN-CON-70299,2009-06-27
EQ-01629,ST-0236,conveyor_system,SN-CON-45079,2012-09-08
EQ-01630,ST-0236,industrial_pump,SN-IND-17601,2005-07-20
EQ-01631,ST-0237,compressor,SN-COM-46911,2018-07-18
EQ-01632,ST-0237,hvac_unit,SN-HVA-92530,2010-09-27
EQ-01633,ST-0237,hvac_unit,SN-HVA-44803,2010-05-15
EQ-01634,ST-0237,switchgear,SN-SWI-38577,2015-07-12
EQ-01635,ST-0237,storage_tank,SN-STO-64602,2018-03-15
EQ-01636,ST-0237,compressor,SN-COM-26320,2010-07-12
EQ-01637,ST-0237,storage_tank,SN-STO-57452,2014-11-19
EQ-01638,ST-0237,furnace,SN-FUR-41240,2006-12-13
EQ-01639,ST-0237,storage_tank,SN-STO-88416,2010-08-26
EQ-01640,ST-0237,switchgear,SN-SWI-42217,2017-12-25
EQ-01641,ST-0237,furnace,SN-FUR-58735,2013-06-24
EQ-01642,ST-0238,control_panel,SN-CON-86514,2014-07-23
EQ-01643,ST-0238,boiler,SN-BOI-53926,2013-02-16
EQ-01644,ST-0238,chiller,SN-CHI-68270,2010-02-24
EQ-01645,ST-0238,chiller,SN-CHI-51129,2009-10-04
EQ-01646,ST-0238,furnace,SN-FUR-10451,2007-03-25
EQ-01647,ST-0238,control_panel,SN-CON-63177,2009-05-18
EQ-01648,ST-0238,control_panel,SN-CON-15225,2009-11-15
EQ-01649,ST-0238,furnace,SN-FUR-91088,2014-06-18
EQ-01650,ST-0239,control_panel,SN-CON-75032,2007-07-22
EQ-01651,ST-0239,furnace,SN-FUR-69240,2014-12-19
EQ-01652,ST-0239,conveyor_system,SN-CON-83833,2018-10-03
EQ-01653,ST-0239,industrial_pump,SN-IND-71688,2008-01-18
EQ-01654,ST-0239,industrial_pump,SN-IND-81457,2015-03-19
EQ-01655,ST-0239,conveyor_system,SN-CON-53476,2012-10-05
EQ-01656,ST-0239,boiler,SN-BOI-61188,2016-09-13
EQ-01657,ST-0239,furnace,SN-FUR-56301,2014-12-17
EQ-01658,ST-0239,furnace,SN-FUR-88379,2018-06-13
EQ-01659,ST-0239,boiler,SN-BOI-22543,2018-12-09
EQ-01660,ST-0239,boiler,SN-BOI-29165,2007-04-19
EQ-01661,ST-0240,storage_tank,SN-STO-81608,2014-03-05
EQ-01662,ST-0240,industrial_pump,SN-IND-47771,2018-01-24
EQ-01663,ST-0240,control_panel,SN-CON-70185,2014-03-07
EQ-01664,ST-0240,switchgear,SN-SWI-23996,2012-08-04
EQ-01665,ST-0240,storage_tank,SN-STO-34722,2011-04-07
EQ-01666,ST-0240,storage_tank,SN-STO-35823,2018-02-24
EQ-01667,ST-0240,hvac_unit,SN-HVA-20343,2007-04-11
EQ-01668,ST-0240,compressor,SN-COM-12685,2011-09-02
EQ-01669,ST-0240,storage_tank,SN-STO-77554,2005-01-10
EQ-01670,ST-0240,chiller,SN-CHI-25316,2015-08-14
EQ-01671,ST-0240,compressor,SN-COM-96232,2006-06-13
EQ-01672,ST-0240,chiller,SN-CHI-94402,2006-06-26
EQ-01673,ST-0241,compressor,SN-COM-84555,2014-07-19
EQ-01674,ST-0241,chiller,SN-CHI-76162,2010-01-19
EQ-01675,ST-0241,furnace,SN-FUR-35429,2010-03-15
EQ-01676,ST-0241,storage_tank,SN-STO-45060,2011-03-25
EQ-01677,ST-0242,conveyor_system,SN-CON-45563,2013-06-13
EQ-01678,ST-0242,furnace,SN-FUR-95970,2016-05-28
EQ-01679,ST-0243,hvac_unit,SN-HVA-87740,2009-08-27
EQ-01680,ST-0243,compressor,SN-COM-70965,2018-11-02
EQ-01681,ST-0243,chiller,SN-CHI-46852,2014-05-10
EQ-01682,ST-0243,chiller,SN-CHI-55375,2011-03-15
EQ-01683,ST-0243,conveyor_system,SN-CON-88323,2006-11-03
EQ-01684,ST-0243,industrial_pump,SN-IND-77942,2007-10-02
EQ-01685,ST-0243,conveyor_system,SN-CON-13775,2018-08-15
EQ-01686,ST-0243,chiller,SN-CHI-61792,2017-06-19
EQ-01687,ST-0244,hvac_unit,SN-HVA-28467,2006-11-18
EQ-01688,ST-0244,industrial_pump,SN-IND-23152,2013-03-19
EQ-01689,ST-0244,boiler,SN-BOI-27038,2006-02-12
EQ-01690,ST-0244,switchgear,SN-SWI-20836,2012-06-01
EQ-01691,ST-0244,boiler,SN-BOI-90129,2013-12-08
EQ-01692,ST-0244,industrial_pump,SN-IND-46714,2016-01-12
EQ-01693,ST-0244,boiler,SN-BOI-94651,2014-06-26
EQ-01694,ST-0244,control_panel,SN-CON-32323,2015-04-23
