work_order_id,line_number,line_kind,part_id,quantity,billed_hours,line_amount
WO-002183,3,PART,PT-0015,1,,30.89
WO-002183,4,LABOR,,,8.09,556.19
WO-002183,5,LABOR,,,10.73,737.69
WO-002184,1,PART,PT-0183,4,,563.36
WO-002184,2,PART,PT-0081,3,,154.05
WO-002184,3,LABOR,,,5.54,498.6
WO-002184,4,LABOR,,,6.7,603.0
WO-002185,1,PART,PT-0117,2,,917.28
WO-002185,2,PART,PT-0015,1,,30.56
WO-002185,3,LABOR,,,4.49,308.69
WO-002186,1,PART,PT-0165,2,,66.75
WO-002186,2,PART,PT-0198,2,,41.4
WO-002186,3,PART,PT-0165,2,,71.01
WO-002186,4,PART,PT-0180,3,,87.82
WO-002186,5,LABOR,,,9.75,1096.88
WO-002186,6,LABOR,,,7.77,874.12
WO-002187,1,PART,PT-0013,2,,215.79
WO-002187,2,PART,PT-0131,1,,62.17
WO-002187,3,PART,PT-0176,2,,272.92
WO-002187,4,PART,PT-0118,2,,33.86
WO-002187,5,PART,PT-0158,1,,17.92
WO-002187,6,LABOR,,,5.11,459.9
WO-002188,1,PART,PT-0044,5,,163.03
WO-002188,2,PART,PT-0041,4,,144.51
WO-002188,3,PART,PT-0047,3,,1349.74
WO-002188,4,LABOR,,,8.69,760.38
WO-002189,1,PART,PT-0158,1,,17.12
WO-002189,2,PART,PT-0028,1,,16.39
WO-002189,3,PART,PT-0150,1,,25.4
WO-002189,4,PART,PT-0174,3,,102.08
WO-002189,5,LABOR,,,5.02,451.8
WO-002190,1,PART,PT-0011,1,,57.98
WO-002190,2,LABOR,,,3.15,283.5
WO-002191,1,PART,PT-0002,1,,85.17
WO-002191,2,PART,PT-0033,3,,379.89
WO-002191,3,LABOR,,,3.39,335.61
WO-002191,4,LABOR,,,4.31,426.69
WO-002192,1,PART,PT-0060,4,,96.91
WO-002192,2,PART,PT-0131,1,,59.7
WO-002192,3,PART,PT-0032,2,,183.39
WO-002192,4,PART,PT-0022,1,,86.02
WO-002192,5,PART,PT-0039,1,,48.93
WO-002192,6,LABOR,,,8.18,572.6
WO-002192,7,LABOR,,,6.49,454.3
WO-002193,1,PART,PT-0069,1,,37.42
WO-002193,2,PART,PT-0034,1,,39.57
WO-002193,3,LABOR,,,1.21,84.7
WO-002193,4,LABOR,,,1.81,126.7
WO-002194,1,PART,PT-0177,1,,488.62
WO-002194,2,LABOR,,,7.33,641.38
WO-002194,3,LABOR,,,9.33,816.38
WO-002195,1,PART,PT-0167,2,,1000.72
WO-002195,2,PART,PT-0018,4,,81.07
WO-002195,3,PART,PT-0001,1,,58.84
WO-002195,4,PART,PT-0092,1,,69.52
WO-002195,5,PART,PT-0022,1,,91.72
WO-002195,6,LABOR,,,5.97,410.44
WO-002195,7,LABOR,,,7.66,526.62
WO-002196,1,PART,PT-0057,2,,777.69
WO-002196,2,LABOR,,,9.9,680.62
WO-002196,3,LABOR,,,12.74,875.88
WO-002197,1,PART,PT-0117,3,,1249.03
WO-002197,2,LABOR,,,9.34,840.6
WO-002197,3,LABOR,,,7.83,704.7
WO-002198,1,PART,PT-0048,1,,19.9
WO-002198,2,PART,PT-0138,3,,53.76
WO-002198,3,PART,PT-0016,4,,784.52
WO-002198,4,LABOR,,,6.63,364.65
WO-002198,5,LABOR,,,7.59,417.45
WO-002199,1,PART,PT-0091,4,,203.52
WO-002199,2,PART,PT-0035,1,,32.36
WO-002199,3,PART,PT-0109,1,,50.91
WO-002199,4,LABOR,,,4.29,300.3
WO-002200,1,PART,PT-0124,2,,57.59
WO-002200,2,PART,PT-0042,1,,111.78
WO-002200,3,LABOR,,,3.04,209.0
WO-002200,4,LABOR,,,4.29,294.94
WO-002201,1,PART,PT-0106,1,,148.85
WO-002201,2,LABOR,,,4.29,386.1
WO-002202,1,PART,PT-0024,2,,83.6
WO-002202,2,PART,PT-0075,4,,125.76
WO-002202,3,LABOR,,,7.04,387.2
WO-002203,1,PART,PT-0082,2,,190.04
WO-002203,2,PART,PT-0011,5,,271.05
WO-002203,3,PART,PT-0155,5,,162.65
WO-002203,4,LABOR,,,7.39,406.45
WO-002204,1,PART,PT-0078,1,,20.04
WO-002204,2,PART,PT-0197,1,,356.07
WO-002204,3,PART,PT-0134,1,,39.81
WO-002204,4,LABOR,,,1.98,152.46
WO-002205,1,PART,PT-0042,2,,197.69
WO-002205,2,PART,PT-0035,5,,144.24
WO-002205,3,PART,PT-0191,1,,47.5
WO-002205,4,LABOR,,,6.33,569.7
WO-002206,1,PART,PT-0149,1,,39.62
WO-002206,2,LABOR,,,11.44,692.12
WO-002206,3,LABOR,,,8.27,500.34
WO-002207,1,PART,PT-0176,1,,128.9
WO-002207,2,LABOR,,,4.65,255.75
WO-002208,1,PART,PT-0129,3,,133.0
WO-002208,2,PART,PT-0148,1,,18.61
WO-002208,3,PART,PT-0055,3,,80.16
WO-002208,4,PART,PT-0188,2,,33.81
WO-002208,5,PART,PT-0150,1,,25.73
WO-002208,6,LABOR,,,3.99,279.3
WO-002208,7,LABOR,,,4.21,294.7
WO-002209,1,PART,PT-0109,2,,102.83
WO-002209,2,PART,PT-0070,1,,19.26
WO-002209,3,PART,PT-0005,1,,26.29
WO-002209,4,PART,PT-0089,1,,44.47
WO-002209,5,PART,PT-0162,1,,86.27
WO-002209,6,LABOR,,,14.47,1114.19
WO-002210,1,PART,PT-0003,3,,318.63
WO-002210,2,PART,PT-0129,2,,80.22
WO-002210,3,PART,PT-0108,1,,18.49
WO-002210,4,PART,PT-0001,1,,52.52
WO-002210,5,LABOR,,,7.85,706.5
WO-002210,6,LABOR,,,11.7,1053.0
WO-002211,1,PART,PT-0136,3,,513.68
WO-002211,2,PART,PT-0089,3,,117.93
WO-002211,3,LABOR,,,3.02,166.1
WO-002212,1,PART,PT-0178,2,,47.07
WO-002212,2,LABOR,,,3.01,206.94
WO-002212,3,LABOR,,,3.2,220.0
WO-002213,1,PART,PT-0123,1,,133.4
WO-002213,2,LABOR,,,3.72,260.4
WO-002214,1,PART,PT-0129,1,,44.4
WO-002214,2,PART,PT-0150,4,,102.2
WO-002214,3,LABOR,,,8.37,828.63
WO-002215,1,PART,PT-0019,1,,40.39
WO-002215,2,PART,PT-0144,2,,71.78
WO-002215,3,LABOR,,,2.14,149.8
WO-002216,1,PART,PT-0038,3,,45.82
WO-002216,2,PART,PT-0133,4,,595.94
WO-002216,3,LABOR,,,6.75,472.5
WO-002216,4,LABOR,,,5.47,382.9
WO-002217,1,PART,PT-0146,3,,384.51
WO-002217,2,LABOR,,,5.69,512.1
WO-002218,1,PART,PT-0072,3,,214.28
WO-002219,1,PART,PT-0131,5,,292.93
WO-002219,2,PART,PT-0195,1,,20.62
WO-002219,3,PART,PT-0076,4,,639.01
WO-002219,4,PART,PT-0020,1,,29.2
WO-002219,5,LABOR,,,18.42,1823.58
WO-002220,1,PART,PT-0007,1,,370.11
WO-002220,2,PART,PT-0172,4,,291.15
WO-002220,3,PART,PT-0098,1,,17.51
WO-002220,4,LABOR,,,1.5,115.5
WO-002221,1,PART,PT-0181,1,,54.67
WO-002221,2,LABOR,,,8.52,843.48
WO-002222,1,PART,PT-0175,1,,33.99
WO-002222,2,LABOR,,,12.65,695.75
WO-002222,3,LABOR,,,9.83,540.65
WO-002223,1,PART,PT-0081,2,,105.58
WO-002223,2,LABOR,,,1.78,97.9
WO-002223,3,LABOR,,,1.88,103.4
WO-002224,1,PART,PT-0136,3,,468.14
WO-002224,2,PART,PT-0146,1,,115.16
WO-002224,3,PART,PT-0079,1,,37.81
WO-002224,4,LABOR,,,13.17,1014.09
WO-002225,1,PART,PT-0054,1,,35.31
WO-002225,2,PART,PT-0088,2,,32.97
WO-002225,3,PART,PT-0090,1,,23.9
WO-002225,4,PART,PT-0017,1,,538.29
WO-002225,5,PART,PT-0168,2,,41.02
WO-002225,6,LABOR,,,13.38,809.49
WO-002226,1,PART,PT-0133,2,,312.95
WO-002226,2,PART,PT-0143,3,,364.09
WO-002226,3,PART,PT-0151,1,,47.24
WO-002226,4,PART,PT-0081,2,,92.1
WO-002226,5,PART,PT-0149,6,,243.88
WO-002226,6,LABOR,,,3.72,286.44
WO-002226,7,LABOR,,,4.13,318.01
WO-002227,1,PART,PT-0038,1,,15.72
WO-002227,2,PART,PT-0045,1,,27.0
WO-002227,3,LABOR,,,4.71,466.29
WO-002228,1,PART,PT-0155,3,,87.98
WO-002228,2,PART,PT-0018,1,,20.14
WO-002228,3,PART,PT-0192,1,,71.65
WO-002228,4,PART,PT-0190,2,,54.32
WO-002228,5,PART,PT-0177,2,,901.29
WO-002228,6,LABOR,,,4.31,237.05
WO-002229,1,PART,PT-0006,1,,153.06
WO-002229,2,PART,PT-0021,2,,101.11
WO-002229,3,PART,PT-0160,1,,21.42
WO-002229,4,PART,PT-0054,1,,31.03
WO-002229,5,LABOR,,,10.8,742.5
WO-002230,1,PART,PT-0014,1,,47.95
WO-002230,2,PART,PT-0167,3,,1545.81
WO-002230,3,PART,PT-0134,1,,38.7
WO-002230,4,LABOR,,,17.12,1694.88
WO-002231,1,PART,PT-0016,2,,406.75
WO-002231,2,PART,PT-0117,1,,402.88
WO-002231,3,LABOR,,,5.01,275.55
WO-002231,4,LABOR,,,7.16,393.8
WO-002232,1,PART,PT-0169,1,,47.39
WO-002232,2,PART,PT-0153,1,,130.81
WO-002232,3,PART,PT-0069,3,,112.1
WO-002232,4,PART,PT-0050,2,,51.77
WO-002232,5,LABOR,,,5.75,402.5
WO-002233,1,PART,PT-0076,1,,162.18
WO-002233,2,PART,PT-0042,1,,104.83
WO-002233,3,PART,PT-0057,6,,2661.79
WO-002233,4,LABOR,,,13.4,810.7
WO-002233,5,LABOR,,,9.18,555.39
WO-002234,1,PART,PT-0180,2,,61.26
WO-002234,2,PART,PT-0053,3,,327.52
WO-002234,3,LABOR,,,3.36,235.2
WO-002235,1,PART,PT-0025,1,,26.96
WO-002235,2,PART,PT-0071,5,,268.78
WO-002235,3,PART,PT-0028,2,,30.58
WO-002235,4,LABOR,,,5.19,467.1
WO-002236,1,PART,PT-0057,1,,443.79
WO-002236,2,PART,PT-0127,3,,1179.87
WO-002236,3,LABOR,,,16.1,885.5
WO-002236,4,LABOR,,,13.27,729.85
WO-002237,1,PART,PT-0154,1,,31.49
WO-002237,2,PART,PT-0122,3,,313.67
WO-002237,3,PART,PT-0185,2,,54.02
WO-002237,4,PART,PT-0081,1,,49.89
WO-002237,5,LABOR,,,3.84,268.8
WO-002237,6,LABOR,,,4.37,305.9
WO-002238,1,PART,PT-0182,1,,94.16
WO-002238,2,PART,PT-0188,1,,16.08
WO-002238,3,PART,PT-0061,1,,38.59
WO-002238,4,PART,PT-0157,4,,1618.79
WO-002238,5,LABOR,,,11.8,1168.2
WO-002239,1,PART,PT-0166,2,,285.36
WO-002239,2,LABOR,,,7.45,737.55
WO-002239,3,LABOR,,,8.02,793.98
WO-002240,1,PART,PT-0003,1,,113.29
WO-002240,2,PART,PT-0091,2,,100.76
WO-002240,3,LABOR,,,0.96,86.4
WO-002240,4,LABOR,,,0.89,80.1
WO-002241,1,PART,PT-0124,1,,29.9
WO-002241,2,PART,PT-0032,1,,89.05
WO-002241,3,LABOR,,,5.27,521.73
WO-002242,1,PART,PT-0051,1,,39.69
WO-002242,2,PART,PT-0058,1,,20.42
WO-002242,3,PART,PT-0124,2,,55.63
WO-002242,4,PART,PT-0200,1,,26.37
WO-002242,5,PART,PT-0189,1,,44.44
WO-002242,6,LABOR,,,11.92,655.6
WO-002243,1,PART,PT-0032,1,,94.35
WO-002243,2,PART,PT-0183,1,,143.65
WO-002243,3,PART,PT-0076,2,,320.83
WO-002243,4,LABOR,,,2.24,196.0
WO-002244,1,PART,PT-0066,4,,560.64
WO-002244,2,PART,PT-0135,1,,20.54
WO-002244,3,PART,PT-0067,3,,1450.11
WO-002244,4,PART,PT-0007,1,,359.93
WO-002244,5,LABOR,,,16.19,1113.06
WO-002244,6,LABOR,,,11.87,816.06
WO-002245,1,PART,PT-0151,2,,98.06
WO-002245,2,LABOR,,,6.1,603.9
WO-002246,1,PART,PT-0157,1,,442.84
WO-002246,2,LABOR,,,2.02,155.54
WO-002247,1,PART,PT-0006,1,,158.21
WO-002247,2,LABOR,,,10.25,620.13
WO-002248,1,PART,PT-0092,1,,69.52
WO-002248,2,LABOR,,,3.9,351.0
WO-002248,3,LABOR,,,4.2,378.0
WO-002249,1,PART,PT-0019,2,,78.5
WO-002249,2,LABOR,,,15.88,1222.76
WO-002249,3,LABOR,,,13.96,1074.92
WO-002250,1,PART,PT-0006,1,,157.34
WO-002250,2,PART,PT-0141,1,,54.87
WO-002250,3,PART,PT-0171,1,,42.03
WO-002250,4,LABOR,,,5.66,396.2
WO-002251,1,PART,PT-0138,1,,16.32
WO-002251,2,PART,PT-0164,3,,112.95
WO-002251,3,PART,PT-0110,1,,20.23
WO-002251,4,PART,PT-0068,1,,20.41
WO-002251,5,LABOR,,,3.1,187.55
WO-002252,1,PART,PT-0092,3,,194.6
WO-002252,2,PART,PT-0089,1,,41.18
WO-002252,3,PART,PT-0186,6,,759.67
WO-002252,4,LABOR,,,5.52,303.6
WO-002253,1,PART,PT-0119,1,,34.14
WO-002253,2,PART,PT-0026,2,,315.86
WO-002253,3,PART,PT-0066,1,,156.61
WO-002253,4,PART,PT-0028,1,,15.54
WO-002253,5,PART,PT-0038,1,,15.84
WO-002253,6,LABOR,,,5.16,464.4
WO-002253,7,LABOR,,,3.61,324.9
WO-002254,1,PART,PT-0177,4,,1981.43
WO-002254,2,PART,PT-0047,1,,458.45
WO-002254,3,PART,PT-0084,2,,92.54
WO-002254,4,PART,PT-0141,1,,54.09
WO-002254,5,PART,PT-0003,1,,109.44
WO-002254,6,LABOR,,,13.75,1237.5
WO-002255,1,PART,PT-0145,3,,102.86
WO-002255,2,PART,PT-0046,3,,395.34
WO-002255,3,LABOR,,,1.06,119.25
WO-002255,4,LABOR,,,0.99,111.38
WO-002256,1,PART,PT-0077,1,,421.62
WO-002256,2,PART,PT-0066,2,,304.7
WO-002256,3,PART,PT-0175,1,,31.55
WO-002256,4,LABOR,,,11.01,605.55
WO-002257,1,PART,PT-0149,2,,81.23
WO-002257,2,LABOR,,,2.95,265.5
WO-002257,3,LABOR,,,2.86,257.4
WO-002258,1,PART,PT-0167,1,,496.41
WO-002258,2,LABOR,,,1.84,111.32
WO-002258,3,LABOR,,,1.29,78.05
WO-002259,1,PART,PT-0198,2,,40.6
WO-002259,2,LABOR,,,3.39,205.1
WO-002259,3,LABOR,,,2.31,139.76
WO-002260,1,PART,PT-0058,2,,44.68
WO-002260,2,LABOR,,,9.16,629.75
WO-002262,1,PART,PT-0169,1,,48.91
WO-002262,2,LABOR,,,4.64,357.28
WO-002262,3,LABOR,,,4.18,321.86
WO-002264,1,LABOR,,,8.25,567.19
WO-002265,1,PART,PT-0018,1,,20.25
WO-002265,2,LABOR,,,6.47,452.9
WO-002266,1,PART,PT-0092,3,,209.62
WO-002266,2,LABOR,,,5.74,401.8
WO-002266,3,LABOR,,,7.16,501.2
WO-002267,1,PART,PT-0065,2,,65.17
WO-002267,2,LABOR,,,3.7,284.9
WO-002268,1,PART,PT-0165,1,,31.03
WO-002268,2,PART,PT-0171,2,,84.68
WO-002268,3,LABOR,,,10.07,704.9
WO-002268,4,LABOR,,,7.99,559.3
WO-002269,1,PART,PT-0117,2,,852.75
WO-002269,2,PART,PT-0082,2,,176.52
WO-002269,3,PART,PT-0199,1,,40.85
WO-002269,4,LABOR,,,3.43,339.57
WO-002269,5,LABOR,,,2.99,296.01
WO-002270,1,PART,PT-0084,2,,91.54
WO-002270,2,LABOR,,,6.85,376.75
WO-002271,1,PART,PT-0160,4,,90.95
WO-002271,2,PART,PT-0153,1,,122.62
WO-002271,3,PART,PT-0096,1,,184.62
WO-002271,4,PART,PT-0186,1,,116.39
WO-002271,5,PART,PT-0102,2,,214.04
WO-002271,6,LABOR,,,11.12,1251.0
WO-002272,1,PART,PT-0026,1,,164.34
WO-002272,2,PART,PT-0183,1,,138.27
WO-002272,3,PART,PT-0179,1,,50.48
WO-002272,4,LABOR,,,11.24,1112.76
WO-002273,1,LABOR,,,3.86,337.75
WO-002274,1,PART,PT-0168,2,,43.62
WO-002274,2,PART,PT-0191,3,,132.3
WO-002274,3,PART,PT-0067,1,,490.12
WO-002274,4,LABOR,,,5.29,290.95
WO-002274,5,LABOR,,,7.18,394.9
WO-002275,1,PART,PT-0006,3,,493.47
WO-002275,2,PART,PT-0103,2,,213.36
WO-002275,3,PART,PT-0051,5,,202.72
WO-002275,4,PART,PT-0170,1,,23.76
WO-002275,5,PART,PT-0074,1,,29.54
WO-002275,6,LABOR,,,5.93,326.15
WO-002276,1,PART,PT-0097,1,,449.66
WO-002276,2,PART,PT-0030,1,,27.84
WO-002276,3,LABOR,,,7.23,506.1
WO-002277,1,PART,PT-0181,2,,115.91
WO-002277,2,PART,PT-0056,3,,544.88
WO-002277,3,LABOR,,,20.06,1103.3
WO-002278,1,LABOR,,,2.38,143.99
WO-002279,1,PART,PT-0150,1,,24.55
WO-002279,2,PART,PT-0171,1,,41.19
WO-002279,3,PART,PT-0184,1,,32.22
WO-002279,4,LABOR,,,1.77,159.3
WO-002279,5,LABOR,,,1.4,126.0
WO-002280,1,LABOR,,,1.57,86.35
WO-002281,1,PART,PT-0142,1,,83.08
WO-002281,2,PART,PT-0042,3,,315.09
WO-002281,3,PART,PT-0174,2,,68.94
WO-002281,4,PART,PT-0156,1,,209.2
WO-002281,5,PART,PT-0044,1,,31.46
WO-002281,6,LABOR,,,9.23,634.56
WO-002282,1,PART,PT-0030,5,,133.77
WO-002282,2,LABOR,,,4.06,312.62
WO-002283,1,PART,PT-0139,1,,39.23
WO-002283,2,LABOR,,,2.26,136.73
WO-002283,3,LABOR,,,2.7,163.35
WO-002284,1,PART,PT-0045,2,,57.2
WO-002284,2,PART,PT-0187,1,,504.6
WO-002284,3,LABOR,,,5.48,383.6
WO-002284,4,LABOR,,,8.08,565.6
WO-002285,1,PART,PT-0036,3,,420.43
WO-002285,2,PART,PT-0026,1,,166.18
WO-002285,3,PART,PT-0193,1,,103.72
WO-002285,4,PART,PT-0046,1,,149.74
WO-002285,5,LABOR,,,6.11,420.06
WO-002286,1,PART,PT-0195,1,,20.81
WO-002286,2,PART,PT-0043,3,,458.47
WO-002286,3,PART,PT-0084,1,,44.13
WO-002286,4,LABOR,,,8.14,569.8
WO-002286,5,LABOR,,,8.12,568.4
WO-002287,1,PART,PT-0071,2,,104.28
WO-002287,2,PART,PT-0122,2,,191.02
WO-002287,3,PART,PT-0093,3,,389.27
WO-002287,4,PART,PT-0015,2,,59.04
WO-002287,5,PART,PT-0044,4,,123.58
WO-002287,6,LABOR,,,7.2,648.0
WO-002288,1,PART,PT-0118,3,,50.38
WO-002288,2,PART,PT-0169,1,,46.36
WO-002288,3,PART,PT-0076,1,,157.83
WO-002288,4,PART,PT-0148,1,,16.74
WO-002288,5,LABOR,,,12.24,673.2
WO-002289,1,PART,PT-0050,1,,25.33
WO-002289,2,PART,PT-0058,3,,62.62
WO-002289,3,PART,PT-0077,2,,766.75
WO-002289,4,PART,PT-0108,2,,36.53
WO-002289,5,PART,PT-0029,1,,47.71
WO-002289,6,LABOR,,,3.77,228.09
WO-002289,7,LABOR,,,3.07,185.74
WO-002290,1,PART,PT-0105,1,,24.56
WO-002290,2,PART,PT-0149,1,,39.48
WO-002290,3,PART,PT-0054,2,,63.88
WO-002290,4,PART,PT-0007,5,,1860.2
WO-002290,5,LABOR,,,5.53,387.1
WO-002291,1,PART,PT-0052,1,,82.64
WO-002291,2,PART,PT-0063,1,,138.67
WO-002291,3,PART,PT-0062,1,,82.34
WO-002291,4,LABOR,,,1.69,167.31
WO-002291,5,LABOR,,,1.22,120.78
WO-002292,1,PART,PT-0151,1,,47.41
WO-002292,2,PART,PT-0139,2,,76.83
WO-002292,3,PART,PT-0170,1,,21.11
WO-002292,4,LABOR,,,5.51,545.49
WO-002293,1,PART,PT-0035,1,,31.3
WO-002293,2,LABOR,,,2.92,160.6
WO-002294,1,PART,PT-0039,4,,180.41
WO-002294,2,LABOR,,,2.96,266.4
WO-002294,3,LABOR,,,2.78,250.2
WO-002295,1,PART,PT-0170,1,,22.66
WO-002295,2,PART,PT-0015,1,,28.15
WO-002295,3,PART,PT-0042,2,,224.22
WO-002295,4,PART,PT-0134,3,,116.28
WO-002295,5,LABOR,,,5.46,382.2
WO-002296,1,LABOR,,,0.82,57.4
WO-002296,2,LABOR,,,1.19,83.3
WO-002297,1,PART,PT-0176,3,,373.43
WO-002297,2,PART,PT-0108,2,,37.91
WO-002297,3,PART,PT-0097,2,,921.46
WO-002297,4,LABOR,,,3.08,169.4
WO-002297,5,LABOR,,,2.13,117.15
WO-002298,1,PART,PT-0198,2,,42.4
WO-002298,2,PART,PT-0179,1,,45.42
WO-002298,3,PART,PT-0023,3,,419.25
WO-002298,4,PART,PT-0114,6,,175.14
WO-002298,5,LABOR,,,12.02,1081.8
WO-002298,6,LABOR,,,10.97,987.3
WO-002299,1,PART,PT-0130,2,,46.73
WO-002299,2,PART,PT-0177,1,,483.04
WO-002299,3,LABOR,,,4.49,271.65
WO-002300,1,PART,PT-0160,1,,23.81
WO-002300,2,PART,PT-0020,3,,87.53
WO-002300,3,PART,PT-0038,1,,16.63
WO-002300,4,LABOR,,,4.44,244.2
WO-002301,1,PART,PT-0122,2,,195.08
WO-002301,2,PART,PT-0191,2,,86.28
WO-002301,3,PART,PT-0177,2,,915.8
WO-002301,4,PART,PT-0128,2,,42.34
WO-002301,5,PART,PT-0174,3,,104.17
WO-002301,6,LABOR,,,7.17,709.83
WO-002302,1,PART,PT-0030,6,,165.65
WO-002302,2,PART,PT-0075,1,,30.85
WO-002302,3,PART,PT-0094,1,,38.65
WO-002302,4,PART,PT-0109,2,,99.76
WO-002302,5,LABOR,,,9.13,703.01
WO-002302,6,LABOR,,,6.48,498.96
WO-002303,1,PART,PT-0180,2,,57.87
WO-002303,2,LABOR,,,13.45,941.5
WO-002304,1,PART,PT-0180,1,,29.82
WO-002304,2,PART,PT-0057,1,,413.84
WO-002304,3,PART,PT-0101,3,,136.07
WO-002304,4,PART,PT-0123,2,,243.89
WO-002304,5,PART,PT-0116,1,,185.45
WO-002304,6,LABOR,,,33.75,2041.88
WO-002305,1,PART,PT-0163,2,,201.88
WO-002305,2,PART,PT-0089,1,,43.58
WO-002305,3,PART,PT-0032,3,,276.31
WO-002305,4,LABOR,,,10.97,1234.12
WO-002306,1,PART,PT-0064,1,,29.96
WO-002306,2,PART,PT-0179,1,,45.43
WO-002306,3,PART,PT-0169,1,,44.83
WO-002306,4,PART,PT-0135,1,,21.7
WO-002306,5,LABOR,,,6.69,662.31
WO-002306,6,LABOR,,,6.97,690.03
WO-002307,1,PART,PT-0050,3,,78.38
WO-002307,2,PART,PT-0075,1,,31.76
WO-002307,3,PART,PT-0156,2,,400.08
WO-002307,4,PART,PT-0043,1,,156.57
WO-002307,5,PART,PT-0184,1,,29.83
WO-002307,6,LABOR,,,15.23,1066.1
WO-002308,1,PART,PT-0159,2,,78.22
WO-002308,2,PART,PT-0082,2,,192.56
WO-002308,3,PART,PT-0063,3,,379.9
WO-002308,4,LABOR,,,3.28,252.56
WO-002309,1,PART,PT-0073,2,,233.82
WO-002309,2,PART,PT-0191,1,,41.52
WO-002309,3,LABOR,,,2.95,206.5
WO-002309,4,LABOR,,,3.34,233.8
WO-002310,1,PART,PT-0190,2,,51.5
WO-002310,2,LABOR,,,4.52,348.04
WO-002311,1,PART,PT-0033,3,,372.57
WO-002311,2,LABOR,,,3.09,237.93
WO-002312,1,PART,PT-0178,1,,20.94
WO-002312,2,PART,PT-0055,4,,102.58
WO-002312,3,LABOR,,,10.89,952.88
WO-002313,1,PART,PT-0121,4,,195.9
WO-002313,2,LABOR,,,7.19,647.1
WO-002314,1,PART,PT-0161,1,,52.38
WO-002314,2,PART,PT-0151,2,,94.03
WO-002314,3,LABOR,,,2.58,177.38
WO-002316,1,PART,PT-0163,1,,93.94
WO-002316,2,PART,PT-0162,2,,161.09
WO-002316,3,PART,PT-0007,1,,350.25
WO-002316,4,LABOR,,,5.69,398.3
WO-002316,5,LABOR,,,6.47,452.9
WO-002317,1,PART,PT-0049,3,,109.18
WO-002317,2,LABOR,,,4.46,312.2
WO-002318,1,PART,PT-0069,1,,38.05
WO-002318,2,PART,PT-0134,2,,82.4
WO-002318,3,PART,PT-0059,1,,39.47
WO-002318,4,PART,PT-0032,3,,266.8
WO-002318,5,PART,PT-0154,1,,29.29
WO-002318,6,LABOR,,,11.72,805.75
WO-002319,1,PART,PT-0075,2,,64.09
WO-002319,2,PART,PT-0189,1,,41.95
WO-002319,3,PART,PT-0075,1,,32.94
WO-002319,4,LABOR,,,1.6,88.0
WO-002319,5,LABOR,,,1.48,81.4
WO-002320,1,LABOR,,,4.6,414.0
WO-002321,1,PART,PT-0072,4,,279.66
WO-002321,2,PART,PT-0019,3,,112.6
WO-002321,3,LABOR,,,5.07,278.85
WO-002322,1,PART,PT-0009,2,,83.92
WO-002322,2,PART,PT-0090,1,,25.57
WO-002322,3,PART,PT-0054,1,,32.19
WO-002322,4,LABOR,,,10.99,604.45
WO-002323,1,PART,PT-0095,3,,91.48
WO-002323,2,PART,PT-0156,1,,187.28
WO-002323,3,LABOR,,,3.46,242.2
WO-002325,1,PART,PT-0099,1,,42.0
WO-002325,2,LABOR,,,5.84,525.6
WO-002326,1,PART,PT-0049,1,,39.3
WO-002326,2,PART,PT-0011,3,,176.0
WO-002326,3,PART,PT-0095,2,,66.37
WO-002326,4,PART,PT-0016,1,,194.54
WO-002326,5,PART,PT-0100,1,,23.34
WO-002326,6,LABOR,,,5.44,299.2
WO-002327,1,PART,PT-0165,2,,66.78
WO-002327,2,LABOR,,,8.7,783.0
WO-002327,3,LABOR,,,10.68,961.2
WO-002328,1,PART,PT-0041,1,,38.8
WO-002328,2,LABOR,,,13.99,961.81
WO-002328,3,LABOR,,,11.22,771.38
WO-002329,1,PART,PT-0135,1,,21.3
WO-002329,2,PART,PT-0182,1,,96.0
WO-002329,3,LABOR,,,4.68,283.14
WO-002330,1,PART,PT-0139,1,,37.7
WO-002330,2,PART,PT-0145,1,,32.32
WO-002330,3,LABOR,,,4.18,292.6
WO-002331,1,PART,PT-0034,1,,38.04
WO-002331,2,PART,PT-0199,3,,108.91
WO-002331,3,PART,PT-0107,4,,1882.68
WO-002331,4,PART,PT-0083,2,,215.83
WO-002331,5,LABOR,,,23.65,2341.35
WO-002331,6,LABOR,,,18.35,1816.65
WO-002332,1,PART,PT-0116,1,,165.75
WO-002332,2,PART,PT-0130,1,,23.7
WO-002332,3,LABOR,,,18.7,1309.0
WO-002332,4,LABOR,,,15.02,1051.4
WO-002333,1,PART,PT-0056,4,,775.26
WO-002333,2,LABOR,,,4.6,414.0
WO-002333,3,LABOR,,,3.12,280.8
WO-002334,1,PART,PT-0130,1,,23.11
WO-002334,2,PART,PT-0148,1,,17.6
WO-002334,3,PART,PT-0189,1,,43.24
WO-002334,4,LABOR,,,9.31,837.9
WO-002334,5,LABOR,,,6.82,613.8
WO-002335,1,PART,PT-0048,6,,123.81
WO-002335,2,PART,PT-0122,1,,94.96
WO-002335,3,PART,PT-0081,2,,95.43
WO-002335,4,PART,PT-0150,1,,24.32
WO-002335,5,PART,PT-0186,1,,127.07
WO-002335,6,LABOR,,,5.28,369.6
WO-002335,7,LABOR,,,5.89,412.3
WO-002336,1,PART,PT-0002,3,,242.44
WO-002336,2,PART,PT-0002,1,,78.68
WO-002336,3,LABOR,,,4.96,272.8
WO-002337,1,PART,PT-0180,4,,109.44
WO-002337,2,PART,PT-0175,2,,66.42
