work_order_id,payment_sequence,payment_method,paid_date,payment_amount
WO-002495,3,bank_transfer,2017-12-29,940.47
WO-002496,1,bank_transfer,2017-11-01,1026.62
WO-002497,1,bank_transfer,2017-11-25,643.66
WO-002498,1,bank_transfer,2017-10-29,470.77
WO-002499,1,purchase_order,2017-11-05,822.65
WO-002500,1,bank_transfer,2017-10-20,1983.34
WO-002501,1,bank_transfer,2017-11-24,3323.02
WO-002502,1,purchase_order,2017-11-09,2427.61
WO-002503,1,purchase_order,2017-10-10,1205.63
WO-002504,1,bank_transfer,2017-10-10,1457.73
WO-002505,1,bank_transfer,2017-11-05,371.28
WO-002505,2,bank_transfer,2017-12-14,528.04
WO-002505,3,bank_transfer,2018-01-12,656.74
WO-002506,1,purchase_order,2017-12-29,872.19
WO-002506,2,corporate_card,2018-01-14,667.67
WO-002507,1,purchase_order,2017-11-03,366.53
WO-002508,1,bank_transfer,2017-10-14,2321.96
WO-002509,1,purchase_order,2017-11-23,1570.04
WO-002510,1,bank_transfer,2017-11-19,883.03
WO-002511,1,bank_transfer,2017-11-27,1015.39
WO-002512,1,bank_transfer,2017-12-06,1885.52
WO-002513,1,bank_transfer,2017-11-20,902.81
WO-002514,1,bank_transfer,2017-11-22,1140.51
WO-002515,1,bank_transfer,2017-12-02,673.79
WO-002516,1,bank_transfer,2017-11-11,2260.84
WO-002517,1,purchase_order,2017-11-27,628.46
WO-002518,1,bank_transfer,2017-12-10,733.7
WO-002519,1,bank_transfer,2017-10-22,2292.38
WO-002520,1,purchase_order,2017-11-16,246.06
WO-002520,2,corporate_card,2017-12-04,492.72
WO-002521,1,bank_transfer,2017-12-01,1232.22
WO-002522,1,bank_transfer,2017-10-18,641.58
WO-002523,1,purchase_order,2017-11-09,2189.65
WO-002524,1,bank_transfer,2017-11-18,1213.82
WO-002525,1,bank_transfer,2017-11-05,786.3
WO-002525,2,bank_transfer,2017-11-25,727.05
WO-002526,1,purchase_order,2017-12-06,520.57
WO-002527,1,purchase_order,2017-10-22,918.53
WO-002528,1,purchase_order,2017-12-09,417.4
WO-002529,1,bank_transfer,2017-12-19,1574.37
WO-002530,1,corporate_card,2017-11-19,287.31
WO-002530,2,purchase_order,2017-12-27,234.64
WO-002531,1,bank_transfer,2017-11-14,717.48
WO-002532,1,bank_transfer,2017-11-17,1355.94
WO-002533,1,purchase_order,2017-11-22,913.9
WO-002534,1,corporate_card,2017-11-09,563.15
WO-002535,1,corporate_card,2017-11-25,499.33
WO-002535,2,bank_transfer,2017-12-23,644.29
WO-002536,1,purchase_order,2017-11-06,920.27
WO-002537,1,corporate_card,2017-12-09,2039.47
WO-002538,1,bank_transfer,2017-11-18,354.47
WO-002539,1,purchase_order,2017-12-15,224.22
WO-002539,2,bank_transfer,2018-01-14,486.95
WO-002539,3,bank_transfer,2018-02-19,410.95
WO-002540,1,bank_transfer,2017-11-07,607.45
WO-002541,1,purchase_order,2017-11-19,1129.3
WO-002542,1,bank_transfer,2017-11-15,279.95
WO-002543,1,corporate_card,2017-11-23,759.61
WO-002544,1,purchase_order,2017-11-19,1133.54
WO-002544,2,bank_transfer,2017-12-08,170.26
WO-002545,1,bank_transfer,2017-12-10,656.88
WO-002546,1,purchase_order,2017-10-29,1251.18
WO-002547,1,corporate_card,2017-11-27,2769.48
WO-002548,1,purchase_order,2017-11-23,1388.8
WO-002549,1,corporate_card,2017-12-25,1615.58
WO-002550,1,corporate_card,2017-11-30,872.84
WO-002551,1,bank_transfer,2017-11-19,684.75
WO-002552,1,bank_transfer,2017-11-03,792.43
WO-002553,1,purchase_order,2017-10-23,812.19
WO-002553,2,bank_transfer,2017-11-13,878.13
WO-002554,1,bank_transfer,2017-12-07,3433.98
WO-002555,1,purchase_order,2017-11-09,471.24
WO-002556,1,corporate_card,2017-11-16,2538.35
WO-002557,1,bank_transfer,2017-11-14,1837.43
WO-002559,1,bank_transfer,2017-12-10,650.09
WO-002560,1,bank_transfer,2017-11-04,2209.06
WO-002561,1,purchase_order,2017-12-24,1490.9
WO-002562,1,purchase_order,2017-11-30,2100.86
WO-002564,1,bank_transfer,2017-12-18,1401.06
WO-002565,1,bank_transfer,2017-11-18,550.66
WO-002566,1,bank_transfer,2017-12-14,1149.59
WO-002567,1,corporate_card,2017-12-18,1689.45
WO-002568,1,purchase_order,2017-10-27,332.9
WO-002568,2,bank_transfer,2017-11-27,247.17
WO-002569,1,purchase_order,2017-11-30,851.64
WO-002570,1,purchase_order,2017-11-03,791.88
WO-002571,1,purchase_order,2017-11-21,453.32
WO-002572,1,bank_transfer,2017-11-29,3254.31
WO-002573,1,bank_transfer,2017-12-13,4767.36
WO-002574,1,bank_transfer,2017-10-19,452.63
WO-002575,1,corporate_card,2017-11-30,296.03
WO-002576,1,bank_transfer,2017-11-23,691.38
WO-002577,1,bank_transfer,2017-11-04,315.01
WO-002578,1,bank_transfer,2017-12-03,152.6
WO-002579,1,purchase_order,2017-11-08,1211.07
WO-002580,1,bank_transfer,2017-10-31,530.94
WO-002580,2,bank_transfer,2017-11-19,679.09
WO-002580,3,bank_transfer,2017-12-07,601.01
WO-002581,1,bank_transfer,2017-11-17,1112.42
WO-002582,1,bank_transfer,2017-11-25,2498.08
WO-002583,1,corporate_card,2017-12-03,815.24
WO-002584,1,purchase_order,2017-11-24,4954.25
WO-002585,1,bank_transfer,2017-11-21,2279.1
WO-002586,1,bank_transfer,2017-12-23,1426.49
WO-002587,1,corporate_card,2017-12-22,431.01
WO-002588,1,corporate_card,2017-11-06,240.56
WO-002589,1,bank_transfer,2017-11-24,771.93
WO-002590,1,bank_transfer,2017-12-24,552.84
WO-002591,1,bank_transfer,2017-12-24,5033.12
WO-002592,1,bank_transfer,2017-11-24,3328.45
WO-002593,1,corporate_card,2017-11-18,464.5
WO-002593,2,bank_transfer,2017-12-15,486.21
WO-002593,3,bank_transfer,2018-01-15,1365.68
WO-002594,1,bank_transfer,2017-12-16,2919.96
WO-002595,1,purchase_order,2017-11-02,1026.2
WO-002595,2,bank_transfer,2017-12-07,1293.21
WO-002595,3,purchase_order,2018-01-10,488.97
WO-002596,1,purchase_order,2018-01-02,507.0
WO-002596,2,bank_transfer,2018-02-02,975.9
WO-002597,1,purchase_order,2017-12-16,2168.71
WO-002599,1,corporate_card,2017-12-12,849.34
WO-002600,1,purchase_order,2017-12-18,671.62
WO-002601,1,bank_transfer,2017-12-12,246.08
WO-002601,2,bank_transfer,2018-01-07,344.12
WO-002602,1,bank_transfer,2017-12-14,2322.07
WO-002603,1,bank_transfer,2017-11-14,409.27
WO-002603,2,corporate_card,2017-12-10,187.58
WO-002604,1,purchase_order,2017-11-07,411.76
WO-002604,2,purchase_order,2017-12-02,248.43
WO-002605,1,bank_transfer,2017-11-15,897.15
WO-002606,1,bank_transfer,2017-12-07,2361.27
WO-002607,1,corporate_card,2017-11-23,203.53
WO-002607,2,bank_transfer,2018-01-01,199.0
WO-002608,1,purchase_order,2017-11-04,780.48
WO-002609,1,purchase_order,2017-11-23,140.09
WO-002609,2,bank_transfer,2018-01-04,51.34
WO-002609,3,bank_transfer,2018-01-21,155.33
WO-002610,1,bank_transfer,2017-12-31,323.71
WO-002610,2,bank_transfer,2018-02-02,248.18
WO-002610,3,corporate_card,2018-03-13,548.14
WO-002611,1,corporate_card,2017-11-21,181.68
WO-002611,2,purchase_order,2017-12-26,144.59
WO-002611,3,purchase_order,2018-02-07,169.91
WO-002612,1,purchase_order,2017-12-15,349.45
WO-002612,2,purchase_order,2018-01-08,161.02
WO-002613,1,corporate_card,2017-12-17,967.44
WO-002614,1,purchase_order,2017-10-28,217.61
WO-002614,2,purchase_order,2017-12-03,507.61
WO-002614,3,bank_transfer,2018-01-13,354.12
WO-002615,1,bank_transfer,2017-11-24,248.65
WO-002615,2,bank_transfer,2017-12-14,383.9
WO-002616,1,purchase_order,2017-12-29,146.32
WO-002616,2,corporate_card,2018-01-21,312.0
WO-002617,1,corporate_card,2017-12-01,2391.99
WO-002618,1,corporate_card,2017-11-07,803.76
WO-002619,1,bank_transfer,2017-11-27,1364.64
WO-002619,2,bank_transfer,2017-12-27,344.28
WO-002620,1,bank_transfer,2018-01-04,660.45
WO-002621,1,purchase_order,2017-12-29,533.0
WO-002621,2,purchase_order,2018-01-28,215.21
WO-002622,1,purchase_order,2017-11-01,520.52
WO-002622,2,corporate_card,2017-12-11,119.42
WO-002623,1,bank_transfer,2017-11-18,524.93
WO-002624,1,bank_transfer,2017-10-25,2298.71
WO-002625,1,purchase_order,2017-12-18,167.88
WO-002626,1,bank_transfer,2017-10-22,243.33
WO-002627,1,corporate_card,2017-11-28,712.31
WO-002628,1,purchase_order,2017-12-21,711.61
WO-002628,2,purchase_order,2018-01-17,506.26
WO-002629,1,bank_transfer,2017-11-02,87.63
WO-002629,2,bank_transfer,2017-12-07,292.01
WO-002629,3,bank_transfer,2017-12-26,380.52
WO-002630,1,purchase_order,2017-12-20,1025.41
WO-002631,1,purchase_order,2017-12-01,1410.24
WO-002632,1,purchase_order,2017-11-14,2411.68
WO-002633,1,purchase_order,2018-01-08,1550.76
WO-002634,1,bank_transfer,2017-11-23,991.15
WO-002634,2,corporate_card,2017-12-09,2377.82
WO-002635,1,purchase_order,2017-11-20,1454.5
WO-002635,2,purchase_order,2017-12-12,619.16
WO-002636,1,bank_transfer,2017-12-06,917.85
WO-002637,1,bank_transfer,2017-12-25,952.67
WO-002638,1,bank_transfer,2017-11-30,1045.78
WO-002639,1,corporate_card,2017-11-12,3835.18
WO-002640,1,bank_transfer,2017-11-06,305.61
WO-002641,1,purchase_order,2017-11-30,973.37
WO-002641,2,purchase_order,2018-01-13,261.19
WO-002641,3,purchase_order,2018-02-07,505.6
WO-002642,1,bank_transfer,2017-12-21,2227.07
WO-002643,1,purchase_order,2017-11-13,1095.37
WO-002644,1,bank_transfer,2017-11-02,433.45
WO-002645,1,bank_transfer,2017-11-30,3610.14
WO-002646,1,purchase_order,2017-10-28,1890.77
WO-002647,1,purchase_order,2017-11-11,553.63
WO-002647,2,corporate_card,2017-12-19,236.01
WO-002648,1,purchase_order,2017-12-08,638.08
WO-002648,2,purchase_order,2018-01-04,618.57
WO-002649,1,purchase_order,2017-11-22,528.18
WO-002649,2,purchase_order,2017-12-31,679.67
WO-002650,1,corporate_card,2017-11-27,344.73
WO-002650,2,corporate_card,2018-01-09,120.23
WO-002650,3,bank_transfer,2018-01-26,634.87
WO-002651,1,bank_transfer,2017-12-02,1022.21
WO-002653,1,bank_transfer,2017-11-15,293.75
WO-002654,1,bank_transfer,2017-12-04,436.42
WO-002655,1,bank_transfer,2017-12-03,356.39
WO-002656,1,purchase_order,2017-11-16,735.79
WO-002657,1,bank_transfer,2017-12-01,1910.4
WO-002658,1,purchase_order,2017-10-31,1276.74
WO-002659,1,corporate_card,2017-10-24,1838.44
WO-002660,1,bank_transfer,2017-12-22,492.55
WO-002661,1,corporate_card,2017-11-26,747.83
WO-002662,1,bank_transfer,2017-12-29,395.66
WO-002663,1,purchase_order,2017-11-22,2235.05
WO-002664,1,purchase_order,2017-11-24,1902.27
WO-002665,1,purchase_order,2017-12-02,1555.95
WO-002665,2,bank_transfer,2018-01-03,452.57
WO-002666,1,bank_transfer,2017-12-04,508.06
WO-002666,2,purchase_order,2018-01-03,596.77
WO-002667,1,corporate_card,2018-01-01,887.23
WO-002668,1,bank_transfer,2017-11-10,1002.15
WO-002669,1,purchase_order,2017-10-26,461.9
WO-002670,1,bank_transfer,2017-12-12,623.73
WO-002671,1,corporate_card,2017-11-13,1272.84
WO-002671,2,purchase_order,2017-12-14,2193.09
WO-002672,1,bank_transfer,2017-11-25,1067.95
WO-002672,2,purchase_order,2017-12-21,917.55
WO-002673,1,bank_transfer,2017-11-19,451.47
WO-002675,1,bank_transfer,2017-12-23,754.98
WO-002675,2,bank_transfer,2018-02-01,1323.85
WO-002676,1,bank_transfer,2017-12-16,335.06
WO-002677,1,purchase_order,2017-12-25,3833.51
WO-002678,1,bank_transfer,2017-11-28,782.79
WO-002679,1,corporate_card,2018-01-09,1774.92
WO-002680,1,purchase_order,2017-12-05,903.7
WO-002681,1,bank_transfer,2017-11-26,297.77
WO-002682,1,corporate_card,2017-11-28,4529.18
WO-002683,1,purchase_order,2017-11-18,375.08
WO-002683,2,corporate_card,2017-12-22,167.06
WO-002684,1,bank_transfer,2017-11-07,1053.78
WO-002685,1,bank_transfer,2017-11-25,424.41
WO-002685,2,bank_transfer,2018-01-03,702.8
WO-002685,3,purchase_order,2018-02-07,1071.3
WO-002686,1,bank_transfer,2017-12-26,2838.98
WO-002687,1,bank_transfer,2017-11-08,432.32
WO-002688,1,purchase_order,2018-01-03,611.99
WO-002688,2,bank_transfer,2018-01-18,302.97
WO-002689,1,corporate_card,2018-01-15,1684.0
WO-002690,1,bank_transfer,2017-12-27,629.01
WO-002691,1,purchase_order,2017-12-17,1420.11
WO-002692,1,corporate_card,2017-12-01,1152.16
WO-002694,1,bank_transfer,2017-12-29,468.55
WO-002695,1,purchase_order,2017-12-16,1050.96
WO-002695,2,purchase_order,2018-01-23,1653.49
WO-002696,1,bank_transfer,2018-01-01,456.92
WO-002697,1,bank_transfer,2017-12-05,1701.57
WO-002698,1,bank_transfer,2017-12-21,1644.88
WO-002699,1,purchase_order,2017-11-25,219.02
WO-002699,2,bank_transfer,2017-12-15,1297.56
WO-002700,1,purchase_order,2017-12-24,466.28
WO-002701,1,corporate_card,2017-11-23,261.22
WO-002701,2,purchase_order,2017-12-15,176.18
WO-002702,1,bank_transfer,2018-01-02,429.04
WO-002702,2,purchase_order,2018-01-28,483.77
WO-002703,1,purchase_order,2017-12-05,439.11
WO-002704,1,purchase_order,2017-12-01,570.99
WO-002705,1,bank_transfer,2017-11-21,1299.0
WO-002706,1,bank_transfer,2017-11-07,1668.88
WO-002707,1,corporate_card,2017-12-22,2264.63
WO-002708,1,bank_transfer,2017-12-03,659.66
WO-002709,1,bank_transfer,2017-12-17,3295.96
WO-002710,1,bank_transfer,2017-12-15,461.64
WO-002711,1,purchase_order,2017-12-14,135.62
WO-002712,1,bank_transfer,2018-01-04,1283.01
WO-002712,2,bank_transfer,2018-02-01,1295.53
WO-002713,1,corporate_card,2017-12-04,1643.27
WO-002714,1,corporate_card,2017-11-21,764.67
WO-002715,1,purchase_order,2017-11-27,776.34
WO-002716,1,corporate_card,2017-12-06,406.49
WO-002716,2,bank_transfer,2018-01-03,292.83
WO-002717,1,corporate_card,2017-12-23,893.56
WO-002718,1,bank_transfer,2018-01-10,2198.96
WO-002719,1,corporate_card,2017-11-19,2282.15
WO-002720,1,purchase_order,2017-12-17,1140.93
WO-002721,1,purchase_order,2017-12-01,728.2
WO-002722,1,purchase_order,2017-11-25,2405.9
WO-002723,1,bank_transfer,2017-12-01,552.53
WO-002724,1,corporate_card,2017-11-25,719.38
WO-002724,2,bank_transfer,2018-01-08,440.69
WO-002725,1,bank_transfer,2017-11-28,434.01
WO-002726,1,purchase_order,2017-12-16,614.88
WO-002727,1,purchase_order,2017-12-29,2573.78
WO-002728,1,bank_transfer,2018-01-10,813.73
WO-002728,2,corporate_card,2018-02-08,917.25
WO-002729,1,bank_transfer,2017-12-13,1881.12
WO-002730,1,corporate_card,2018-01-18,479.68
WO-002730,2,corporate_card,2018-03-03,289.18
WO-002731,1,bank_transfer,2018-01-02,864.91
WO-002731,2,bank_transfer,2018-02-03,1153.21
WO-002732,1,purchase_order,2017-12-22,1676.07
WO-002733,1,bank_transfer,2018-01-25,1167.77
WO-002734,1,bank_transfer,2017-12-27,509.29
WO-002735,1,corporate_card,2017-12-06,2377.01
WO-002736,1,corporate_card,2017-11-04,3180.08
WO-002737,1,bank_transfer,2017-12-19,600.89
WO-002738,1,bank_transfer,2018-02-03,685.56
WO-002739,1,bank_transfer,2017-12-10,776.05
WO-002739,2,bank_transfer,2018-01-01,1006.29
WO-002740,1,purchase_order,2018-01-04,421.54
WO-002740,2,bank_transfer,2018-01-29,416.32
WO-002741,1,purchase_order,2017-12-19,217.34
WO-002742,1,bank_transfer,2017-12-24,2119.7
WO-002743,1,bank_transfer,2017-11-28,768.82
WO-002743,2,bank_transfer,2018-01-04,606.65
WO-002744,1,corporate_card,2017-12-08,867.96
WO-002745,1,bank_transfer,2017-12-26,1212.98
WO-002746,1,bank_transfer,2017-11-08,292.13
WO-002746,2,bank_transfer,2017-11-28,170.21
WO-002747,1,corporate_card,2017-11-29,1703.06
WO-002748,1,purchase_order,2018-01-18,2795.65
WO-002749,1,bank_transfer,2017-12-11,664.27
WO-002750,1,purchase_order,2017-12-27,278.32
WO-002750,2,bank_transfer,2018-01-28,602.03
WO-002751,1,bank_transfer,2017-12-10,452.8
WO-002752,1,bank_transfer,2017-11-13,1260.62
WO-002753,1,purchase_order,2017-11-29,133.47
WO-002753,2,purchase_order,2017-12-16,88.7
WO-002754,1,bank_transfer,2017-12-25,245.56
WO-002754,2,bank_transfer,2018-01-20,286.38
WO-002755,1,corporate_card,2017-11-25,885.69
WO-002755,2,bank_transfer,2017-12-23,652.46
WO-002756,1,bank_transfer,2017-12-04,2372.98
WO-002757,1,corporate_card,2017-12-29,910.79
WO-002758,1,bank_transfer,2018-01-04,294.17
WO-002758,2,purchase_order,2018-01-20,778.89
WO-002759,1,purchase_order,2017-12-23,2400.84
WO-002760,1,purchase_order,2018-01-04,3371.55
WO-002761,1,corporate_card,2017-11-20,1237.88
WO-002762,1,purchase_order,2017-12-07,2488.88
WO-002763,1,bank_transfer,2017-12-22,2483.03
WO-002764,1,bank_transfer,2017-12-26,675.57
WO-002765,1,purchase_order,2018-01-17,876.18
WO-002765,2,bank_transfer,2018-02-13,184.64
WO-002765,3,purchase_order,2018-02-28,330.16
WO-002766,1,corporate_card,2018-01-10,1051.26
WO-002766,2,bank_transfer,2018-02-03,215.42
WO-002767,1,bank_transfer,2017-12-01,791.85
WO-002768,1,bank_transfer,2017-11-25,201.22
WO-002768,2,bank_transfer,2017-12-25,195.3
WO-002768,3,purchase_order,2018-01-13,366.84
WO-002769,1,corporate_card,2017-12-13,143.14
WO-002769,2,bank_transfer,2018-01-16,121.65
WO-002769,3,bank_transfer,2018-02-15,492.03
WO-002770,1,purchase_order,2018-01-01,800.98
WO-002770,2,corporate_card,2018-01-17,685.14
WO-002771,1,bank_transfer,2017-12-22,610.86
WO-002772,1,corporate_card,2018-01-14,496.06
WO-002773,1,corporate_card,2017-12-25,591.02
WO-002774,1,corporate_card,2017-12-17,636.31
WO-002775,1,purchase_order,2017-12-12,169.5
WO-002775,2,corporate_card,2017-12-29,110.11
WO-002775,3,purchase_order,2018-01-23,183.91
WO-002776,1,purchase_order,2017-12-13,290.85
WO-002777,1,bank_transfer,2018-01-08,164.02
WO-002777,2,bank_transfer,2018-02-01,532.66
WO-002778,1,purchase_order,2017-12-22,458.13
WO-002778,2,bank_transfer,2018-01-30,353.84
WO-002778,3,purchase_order,2018-03-12,205.51
WO-002779,1,corporate_card,2018-01-07,1335.54
WO-002780,1,bank_transfer,2017-12-25,250.57
WO-002781,1,bank_transfer,2017-11-29,1658.33
WO-002782,1,bank_transfer,2017-12-08,941.09
WO-002783,1,purchase_order,2017-12-07,380.62
WO-002783,2,corporate_card,2018-01-17,516.33
WO-002784,1,bank_transfer,2017-12-08,1078.87
WO-002785,1,bank_transfer,2017-11-26,843.82
WO-002787,1,corporate_card,2017-12-26,666.39
WO-002788,1,bank_transfer,2017-12-22,967.83
WO-002788,2,corporate_card,2018-02-03,429.75
WO-002788,3,corporate_card,2018-02-25,297.65
WO-002789,1,bank_transfer,2017-12-28,807.21
WO-002790,1,bank_transfer,2017-11-13,1018.34
WO-002791,1,corporate_card,2017-12-23,665.73
WO-002791,2,purchase_order,2018-01-07,829.41
WO-002792,1,bank_transfer,2017-12-16,434.03
WO-002792,2,bank_transfer,2018-01-26,376.71
WO-002793,1,bank_transfer,2018-01-13,582.74
WO-002794,1,purchase_order,2017-12-21,2569.05
WO-002795,1,purchase_order,2017-12-06,678.61
WO-002796,1,corporate_card,2017-11-13,531.02
WO-002796,2,bank_transfer,2017-12-19,525.79
WO-002797,1,purchase_order,2017-12-20,1091.72
WO-002798,1,purchase_order,2017-12-27,1706.56
WO-002799,1,purchase_order,2017-12-26,644.9
WO-002800,1,bank_transfer,2017-12-19,204.83
WO-002800,2,corporate_card,2018-01-13,418.17
WO-002802,1,purchase_order,2017-12-28,375.15
WO-002803,1,bank_transfer,2017-12-17,1247.59
WO-002804,1,purchase_order,2018-01-06,1609.92
WO-002805,1,bank_transfer,2017-12-31,2610.13
WO-002806,1,corporate_card,2017-11-18,761.88
WO-002807,1,purchase_order,2017-12-14,1070.73
WO-002808,1,bank_transfer,2017-11-24,522.36
WO-002809,1,bank_transfer,2018-01-16,1280.38
WO-002810,1,bank_transfer,2017-12-02,577.12
WO-002810,2,corporate_card,2018-01-01,268.75
WO-002811,1,bank_transfer,2018-02-15,794.76
WO-002811,2,bank_transfer,2018-03-20,1069.92
WO-002812,1,bank_transfer,2018-01-03,378.57
WO-002812,2,bank_transfer,2018-01-30,359.3
WO-002813,1,purchase_order,2017-11-23,870.55
WO-002814,1,corporate_card,2017-12-09,813.71
WO-002814,2,bank_transfer,2017-12-31,1218.13
WO-002815,1,purchase_order,2017-12-20,634.32
WO-002815,2,corporate_card,2018-01-30,912.12
WO-002816,1,bank_transfer,2017-12-01,218.45
WO-002816,2,bank_transfer,2017-12-26,321.07
WO-002817,1,bank_transfer,2017-12-27,1674.66
WO-002818,1,bank_transfer,2017-11-25,1274.32
WO-002819,1,purchase_order,2017-11-20,701.46
WO-002820,1,bank_transfer,2017-12-29,185.27
WO-002820,2,bank_transfer,2018-01-16,388.45
WO-002821,1,bank_transfer,2017-12-04,1369.76
WO-002822,1,purchase_order,2017-12-27,454.66
WO-002822,2,bank_transfer,2018-02-07,600.23
WO-002823,1,purchase_order,2017-12-23,875.1
WO-002824,1,purchase_order,2018-01-03,2512.81
WO-002825,1,bank_transfer,2017-11-19,645.79
WO-002825,2,bank_transfer,2017-12-21,701.25
WO-002825,3,purchase_order,2018-01-24,647.84
WO-002826,1,purchase_order,2017-11-29,614.79
WO-002826,2,bank_transfer,2018-01-12,1249.16
WO-002827,1,purchase_order,2017-12-23,1035.64
WO-002828,1,bank_transfer,2018-01-16,2545.09
WO-002829,1,bank_transfer,2018-01-05,388.13
WO-002830,1,bank_transfer,2018-01-06,673.98
WO-002830,2,bank_transfer,2018-02-19,1018.62
WO-002831,1,bank_transfer,2017-12-25,572.47
WO-002832,1,corporate_card,2018-01-10,884.61
WO-002833,1,bank_transfer,2017-11-17,1282.56
WO-002834,1,bank_transfer,2018-01-10,2231.88
WO-002835,1,bank_transfer,2017-12-23,324.35
WO-002836,1,bank_transfer,2017-12-18,108.74
WO-002836,2,corporate_card,2018-01-08,422.9
WO-002837,1,bank_transfer,2017-12-14,680.09
WO-002838,1,purchase_order,2017-12-29,560.99
WO-002839,1,purchase_order,2017-12-07,959.32
WO-002840,1,corporate_card,2018-01-02,1041.81
WO-002841,1,purchase_order,2017-12-18,1117.56
WO-002842,1,bank_transfer,2018-01-11,476.47
WO-002843,1,purchase_order,2018-01-01,763.34
WO-002844,1,bank_transfer,2018-01-08,1435.16
WO-002845,1,purchase_order,2017-12-15,396.32
WO-002846,1,bank_transfer,2017-12-24,563.48
WO-002847,1,bank_transfer,2018-01-10,1474.49
WO-002848,1,corporate_card,2017-12-16,594.76
WO-002848,2,purchase_order,2018-01-18,127.09
WO-002849,1,bank_transfer,2017-11-21,901.64
WO-002849,2,purchase_order,2017-12-21,1191.09
WO-002850,1,purchase_order,2017-12-23,2343.73
WO-002851,1,bank_transfer,2017-11-25,1610.41
WO-002853,1,bank_transfer,2018-01-13,993.89
WO-002854,1,purchase_order,2017-12-10,3357.71
WO-002855,1,bank_transfer,2018-02-01,2860.8
WO-002856,1,bank_transfer,2018-01-08,265.54
WO-002856,2,purchase_order,2018-01-25,171.97
WO-002856,3,bank_transfer,2018-02-17,543.83
WO-002857,1,bank_transfer,2018-01-10,777.19
WO-002857,2,purchase_order,2018-01-28,739.79
